OBJECTID,plotid,longitude,latitude,shape,size_m,sample_points,flagged,flagged_reason,confidence,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,Water>irrigation ditch,grass,Water>rivers/stream,Impervious Surface (no building),Wetlands,Water>lake/ponded/container,cultivated vegetation,Bare Ground,Building,Trees_CanopyCover,unknown,bush/scrub,shadow,shape.1,shape.2,shape.3,shape.4,shape.5,shape.6,shape.7,shape.8,shape_12_13_14_15_16_17_18_19_2,Water>treated pool,shape_12_13_14_15_16_17_18_19_3,shape_12_13_14_15_16_17_18_19_4,shape_12_13_14_15_16_17_18_19_5,shape_12_13_14_15_16_17_18_19_6,shape_12_13_14_15_16_17_18_19_7,shape_12_13_14_15_16_17_18_19_8,shape_12_13_14_15_16_17_18_19_9,shape_12_13_14_15_16_17_18_1_10,shape_12_13_14_15_16_17_18_1_11,shape_12_13_14_15_16_17_18_1_12,plotid 1,center_lon 1,center_lat 1,shape 1,size_m 1,sample_points 1,flagged 1,flagged_reason 1,confidence 1,collection_time 1,analysis_duration 1,common_securewatch_date 1,total_securewatch_dates 1,Land_Cover_Elements_Water_irr_1,grass 1,Land_Cover_Elements_Water_riv_1,Land_Cover_Elements_Impervious1,Wetlands 1,Land_Cover_Elements_Water_lake1,Land_Cover_Elements_cultivated1,Land_Cover_Elements_Bare_Grou_1,Building 1,Land_Cover_Elements_Trees_Can_1,unknown 1,Land_Cover_Elements_bush_scrub_,shadow 1,shape 1.1,shape 1.2,shape 1.3,shape 1.4,shape 1.5,shape 1.6,shape 1.7,shape 1.8,shape_12_13_14_15_16_17_18_1_13,Land_Cover_Elements_Water_tre_1,shape_12_13_14_15_16_17_18_1_14,shape_12_13_14_15_16_17_18_1_15,shape_12_13_14_15_16_17_18_1_16,shape_12_13_14_15_16_17_18_1_17,shape_12_13_14_15_16_17_18_1_18,shape_12_13_14_15_16_17_18_1_19,shape_12_13_14_15_16_17_18_1_20,shape_12_13_14_15_16_17_18_1_21,shape_12_13_14_15_16_17_18_1_22,shape_12_13_14_15_16_17_18_1_23,x_AOI,y_AOI,Median Income_AOI,Min Distance,AOI,Average Income_AOI,Latitude,Longitude,Date,ECO_L2T_LSTE_002_LST,ECO_L2T_LSTE_002_LST_err,ECO_L2T_LSTE_002_QC,ECO_L2T_LSTE_002_QC_bitmask,ECO_L2T_LSTE_002_QC_Mandatory_QA_flags,ECO_L2T_LSTE_002_QC_Mandatory_QA_flags_Description,ECO_L2T_LSTE_002_QC_Data_quality_flag,ECO_L2T_LSTE_002_QC_Data_quality_flag_Description,ECO_L2T_LSTE_002_QC_LST_accuracy,ECO_L2T_LSTE_002_QC_LST_accuracy_Description,ObjectId,x_LST,y_LST,AOI Latitude,AOI Longitude,Median Income_LST,Average Income_LST
352,5518,-97.98757696,30.33231546,,100,100,0,,97,6/22/22 17:58,147.3 secs,,0,0,10,0,37,,0,0,18,4,29,0,0,2,,,,,,,,,,0,,,,,,,,,,,5518,-97.98757696,30.33231546,,100,100,0,,97,6/22/22 17:58,147.3 secs,,0,0,10,0,37,,0,0,18,4,29,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.98757696,30.33231546,118410,3579.0654,55,118410,30.33231546,-97.98757696,2023-06-13 13:55:49 UTC,292.019989,2.1600001,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),42892,-97.98757696,30.33231546,30.33231546,-97.98757696,118410,118410
353,5519,-97.98236839,30.30983245,,100,100,0,,97,6/22/22 18:02,272.7 secs,,0,0,13,0,16,,0,0,2,1,64,0,0,4,,,,,,,,,,0,,,,,,,,,,,5519,-97.98236839,30.30983245,,100,100,0,,97,6/22/22 18:02,272.7 secs,,0,0,13,0,16,,0,0,2,1,64,0,0,4,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.30983245,118410,1797.711295,55,118410,30.30983245,-97.98236839,2022-04-23 18:51:47 UTC,300.5400085,2.0799999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),33105,-97.98236839,30.30983245,30.30983245,-97.98236839,118410,118410
354,5520,-97.98236839,30.31432905,,100,100,0,,97,6/22/22 18:07,275.8 secs,,0,0,11,0,23,,0,0,31,24,6,0,2,3,,,,,,,,,,0,,,,,,,,,,,5520,-97.98236839,30.31432905,,100,100,0,,97,6/22/22 18:07,275.8 secs,,0,0,11,0,23,,0,0,31,24,6,0,2,3,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.31432905,118410,1935.73381,55,118410,30.31432905,-97.98236839,2023-03-06 05:16:15 UTC,288.1000061,1.08,44736,0b1010111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),35126,-97.98236839,30.31432905,30.31432905,-97.98236839,118410,118410
355,5521,-97.98236839,30.31882565,,100,100,0,,97,6/22/22 18:08,66.7 secs,,0,0,19,0,0,,0,0,0,0,78,0,0,3,,,,,,,,,,0,,,,,,,,,,,5521,-97.98236839,30.31882565,,100,100,0,,97,6/22/22 18:08,66.7 secs,,0,0,19,0,0,,0,0,0,0,78,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.31882565,118410,2181.590236,55,118410,30.31882565,-97.98236839,2023-01-11 02:56:57 UTC,289.3800049,1.16,44736,0b1010111011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),38819,-97.98236839,30.31882565,30.31882565,-97.98236839,118410,118410
356,5522,-97.98236839,30.32332226,,100,100,0,,100,6/22/22 18:11,170.2 secs,,0,0,8,0,0,,0,0,4,0,86,0,0,2,,,,,,,,,,0,,,,,,,,,,,5522,-97.98236839,30.32332226,,100,100,0,,100,6/22/22 18:11,170.2 secs,,0,0,8,0,0,,0,0,4,0,86,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.32332226,118410,2503.713755,55,118410,30.32332226,-97.98236839,2022-07-28 05:10:39 UTC,301.7000122,3.04,2496,0b0000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),39349,-97.98236839,30.32332226,30.32332226,-97.98236839,118410,118410
357,5523,-97.98236839,30.32781886,,100,100,0,,97,6/22/22 18:15,231.3 secs,,0,0,13,0,2,,0,0,32,0,52,0,0,1,,,,,,,,,,0,,,,,,,,,,,5523,-97.98236839,30.32781886,,100,100,0,,97,6/22/22 18:15,231.3 secs,,0,0,13,0,2,,0,0,32,0,52,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.32781886,118410,2876.595125,55,118410,30.32781886,-97.98236839,2024-06-16 11:54:06 UTC,296.3999939,2.28,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),41996,-97.98236839,30.32781886,30.32781886,-97.98236839,118410,118410
358,5524,-97.98236839,30.33231546,,100,100,0,,97,6/22/22 18:17,127.2 secs,,0,0,28,0,13,,0,0,4,0,53,0,0,2,,,,,,,,,,0,,,,,,,,,,,5524,-97.98236839,30.33231546,,100,100,0,,97,6/22/22 18:17,127.2 secs,,0,0,28,0,13,,0,0,4,0,53,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.98236839,30.33231546,118410,3282.985018,55,118410,30.33231546,-97.98236839,2023-06-16 21:15:01 UTC,318.7399902,2.3199999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),42552,-97.98236839,30.33231546,30.33231546,-97.98236839,118410,118410
359,5525,-97.97715982,30.30983245,,100,100,0,,95,6/22/22 18:19,142.3 secs,,0,0,24,0,0,,0,0,0,0,69,0,0,7,,,,,,,,,,0,,,,,,,,,,,5525,-97.97715982,30.30983245,,100,100,0,,95,6/22/22 18:19,142.3 secs,,0,0,24,0,0,,0,0,0,0,69,0,0,7,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.30983245,118410,1304.443126,55,118410,30.30983245,-97.97715982,2023-01-27 04:37:40 UTC,276.3999939,0.8,65472,0b1111111111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b11,<1 K (Excellent performance),33535,-97.97715982,30.30983245,30.30983245,-97.97715982,118410,118410
360,5526,-97.97715982,30.31432905,,100,100,0,,95,6/22/22 18:21,86.1 secs,,0,0,15,0,0,,0,0,3,0,82,0,0,0,,,,,,,,,,0,,,,,,,,,,,5526,-97.97715982,30.31432905,,100,100,0,,95,6/22/22 18:21,86.1 secs,,0,0,15,0,0,,0,0,3,0,82,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.31432905,118410,1488.939624,55,118410,30.31432905,-97.97715982,2023-09-28 19:23:22 UTC,315.5,2.24,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),35628,-97.97715982,30.31432905,30.31432905,-97.97715982,118410,118410
361,5527,-97.97715982,30.31882565,,100,100,0,,97,6/22/22 18:25,239.0 secs,,0,0,15,0,23,,0,0,0,33,21,0,0,6,,,,,,,,,,2,,,,,,,,,,,5527,-97.97715982,30.31882565,,100,100,0,,97,6/22/22 18:25,239.0 secs,,0,0,15,0,23,,0,0,0,33,21,0,0,6,,,,,,,,,,2,,,,,,,,,,,-97.97715982,30.31882565,118410,1797.020212,55,118410,30.31882565,-97.97715982,2023-09-09 11:26:30 UTC,296.0400085,2.24,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),38211,-97.97715982,30.31882565,30.31882565,-97.97715982,118410,118410
362,5528,-97.97715982,30.32332226,,100,100,0,,95,6/22/22 18:29,231.2 secs,,0,0,16,0,15,,0,0,0,28,35,0,0,5,,,,,,,,,,1,,,,,,,,,,,5528,-97.97715982,30.32332226,,100,100,0,,95,6/22/22 18:29,231.2 secs,,0,0,16,0,15,,0,0,0,28,35,0,0,5,,,,,,,,,,1,,,,,,,,,,,-97.97715982,30.32332226,118410,2176.832128,55,118410,30.32332226,-97.97715982,2023-01-07 12:43:22 UTC,285.480011,1.84,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),39176,-97.97715982,30.32332226,30.32332226,-97.97715982,118410,118410
363,5529,-97.97715982,30.32781886,,100,100,0,,95,6/22/22 18:30,96.8 secs,,0,0,0,0,0,,0,0,13,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,5529,-97.97715982,30.32781886,,100,100,0,,95,6/22/22 18:30,96.8 secs,,0,0,0,0,0,,0,0,13,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.32781886,118410,2597.09163,55,118410,30.32781886,-97.97715982,2023-06-28 08:11:02 UTC,297.480011,1.6799999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),41878,-97.97715982,30.32781886,30.32781886,-97.97715982,118410,118410
364,5530,-97.97715982,30.33231546,,100,100,0,,95,6/22/22 18:36,365.4 secs,,0,0,34,0,3,,0,0,16,2,42,0,0,3,,,,,,,,,,0,,,,,,,,,,,5530,-97.97715982,30.33231546,,100,100,0,,95,6/22/22 18:36,365.4 secs,,0,0,34,0,3,,0,0,16,2,42,0,0,3,,,,,,,,,,0,,,,,,,,,,,-97.97715982,30.33231546,118410,3041.076443,55,118410,30.33231546,-97.97715982,2022-07-05 14:02:38 UTC,300.3800049,2.04,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),42252,-97.97715982,30.33231546,30.33231546,-97.97715982,118410,118410
365,5531,-97.97195126,30.30983245,,100,100,0,,97,6/22/22 18:38,86.8 secs,,0,0,5,0,0,,0,0,62,0,32,0,0,1,,,,,,,,,,0,,,,,,,,,,,5531,-97.97195126,30.30983245,,100,100,0,,97,6/22/22 18:38,86.8 secs,,0,0,5,0,0,,0,0,62,0,32,0,0,1,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.30983245,118410,820.5898734,55,118410,30.30983245,-97.97195126,2022-09-15 09:42:28 UTC,291.2799988,1.48,35520,0b1000101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),33986,-97.97195126,30.30983245,30.30983245,-97.97195126,118410,118410
366,5532,-97.97195126,30.31432905,,100,100,0,,90,6/22/22 18:43,283.5 secs,,0,0,17,0,0,,0,0,34,0,49,0,0,0,,,,,,,,,,0,,,,,,,,,,,5532,-97.97195126,30.31432905,,100,100,0,,90,6/22/22 18:43,283.5 secs,,0,0,17,0,0,,0,0,34,0,49,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.31432905,118410,1090.313723,55,118410,30.31432905,-97.97195126,2023-09-20 22:34:07 UTC,310.5599976,2.24,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),36224,-97.97195126,30.31432905,30.31432905,-97.97195126,118410,118410
367,5533,-97.97195126,30.31882565,,100,100,0,,95,6/22/22 18:46,198.2 secs,,0,0,34,0,13,,0,0,0,3,44,0,0,6,,,,,,,,,,0,,,,,,,,,,,5533,-97.97195126,30.31882565,,100,100,0,,95,6/22/22 18:46,198.2 secs,,0,0,34,0,13,,0,0,0,3,44,0,0,6,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.31882565,118410,1483.634521,55,118410,30.31882565,-97.97195126,2022-08-01 03:33:09 UTC,300.2600098,2.48,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),38546,-97.97195126,30.31882565,30.31882565,-97.97195126,118410,118410
368,5534,-97.97195126,30.32332226,,100,100,0,,95,6/22/22 18:51,285.7 secs,,0,0,31,0,34,,0,0,8,12,13,0,0,2,,,,,,,,,,0,,,,,,,,,,,5534,-97.97195126,30.32332226,,100,100,0,,95,6/22/22 18:51,285.7 secs,,0,0,31,0,34,,0,0,8,12,13,0,0,2,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.32332226,118410,1926.274853,55,118410,30.32332226,-97.97195126,2023-06-16 21:15:01 UTC,319.6400146,2.6800001,17861,0b0100010111000101,0b01,"Pixel produced, nominal quality",0b01,Missing stripe pixel in bands 1 and 5,0b01,1.5 - 2 K (Marginal performance),39028,-97.97195126,30.32332226,30.32332226,-97.97195126,118410,118410
369,5535,-97.97195126,30.32781886,,100,100,0,,95,6/22/22 18:53,125.1 secs,,0,0,18,0,10,,0,0,1,0,71,0,0,0,,,,,,,,,,0,,,,,,,,,,,5535,-97.97195126,30.32781886,,100,100,0,,95,6/22/22 18:53,125.1 secs,,0,0,18,0,10,,0,0,1,0,71,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.32781886,118410,2390.997403,55,118410,30.32781886,-97.97195126,2024-06-12 21:42:00 UTC,312.1400146,2.8,2496,0b0000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),41825,-97.97195126,30.32781886,30.32781886,-97.97195126,118410,118410
370,5536,-97.97195126,30.33231546,,100,100,0,,95,6/22/22 18:56,30.1 secs,,0,0,7,0,81,,0,0,0,0,0,0,0,12,,,,,,,,,,0,,,,,,,,,,,5536,-97.97195126,30.33231546,,100,100,0,,95,6/22/22 18:56,30.1 secs,,0,0,7,0,81,,0,0,0,0,0,0,0,12,,,,,,,,,,0,,,,,,,,,,,-97.97195126,30.33231546,118410,2867.085023,55,118410,30.33231546,-97.97195126,2023-05-07 04:37:12 UTC,296.5,2.3599999,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),43820,-97.97195126,30.33231546,30.33231546,-97.97195126,118410,118410
371,5000,-97.75686264,30.4101341,,100,100,0,,100,6/22/22 19:17,596.5 secs,,0,0,0,0,0,,0,0,2,0,98,0,0,0,,,,,,,,,,0,,,,,,,,,,,5000,-97.75686264,30.4101341,,100,100,0,,100,6/22/22 19:17,596.5 secs,,0,0,0,0,0,,0,0,2,0,98,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.75686264,30.4101341,88758,736.2298987,50,85173.54054,30.4101341,-97.75686264,2022-09-11 03:10:26 UTC,298.4200134,2.1600001,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),49544,-97.75686264,30.4101341,30.4101341,-97.75686264,88758,85173.54054
372,5001,-97.76989591,30.39889259,,100,100,0,,100,6/22/22 19:32,897.2 secs,,0,0,11,0,0,,0,0,2,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,5001,-97.76989591,30.39889259,,100,100,0,,100,6/22/22 19:32,897.2 secs,,0,0,11,0,0,,0,0,2,0,87,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.39889259,81445,2281.247009,50,85173.54054,30.39889259,-97.76989591,2023-08-13 21:50:49 UTC,317.4599915,2.52,19141,0b0100101011000101,0b01,"Pixel produced, nominal quality",0b01,Missing stripe pixel in bands 1 and 5,0b01,1.5 - 2 K (Marginal performance),46874,-97.76989591,30.39889259,30.39889259,-97.76989591,81445,85173.54054
373,5002,-97.76989591,30.40338919,,100,100,0,,100,6/27/22 22:27,442460.1 secs,,0,0,0,0,0,,0,0,0,0,100,0,0,0,,,,,,,,,,0,,,,,,,,,,,5002,-97.76989591,30.40338919,,100,100,0,,100,6/27/22 22:27,442460.1 secs,,0,0,0,0,0,,0,0,0,0,100,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.40338919,88758,2029.998136,50,85173.54054,30.40338919,-97.76989591,2024-05-14 09:26:51 UTC,289.4599915,1.4,35520,0b1000101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b10,1 - 1.5 K (Good performance),47741,-97.76989591,30.40338919,30.40338919,-97.76989591,88758,85173.54054
374,5003,-97.76989591,30.4078858,,100,100,0,,100,6/27/22 23:08,2441.8 secs,,0,0,34,0,20,,0,0,2,5,37,0,2,0,,,,,,,,,,0,,,,,,,,,,,5003,-97.76989591,30.4078858,,100,100,0,,100,6/27/22 23:08,2441.8 secs,,0,0,34,0,20,,0,0,2,5,37,0,2,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4078858,88758,1704.404738,50,85173.54054,30.4078858,-97.76989591,2022-11-11 03:04:16 UTC,293.4200134,2.24,19904,0b0100110111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),48492,-97.76989591,30.4078858,30.4078858,-97.76989591,88758,85173.54054
375,5004,-97.76989591,30.4123824,,100,100,0,,100,6/27/22 23:14,337.2 secs,,0,0,9,0,20,,0,0,0,25,42,0,3,1,,,,,,,,,,0,,,,,,,,,,,5004,-97.76989591,30.4123824,,100,100,0,,100,6/27/22 23:14,337.2 secs,,0,0,9,0,20,,0,0,0,25,42,0,3,1,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4123824,88758,1478.541847,50,85173.54054,30.4123824,-97.76989591,2022-12-19 11:45:29 UTC,280.1000061,1.92,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),49053,-97.76989591,30.4123824,30.4123824,-97.76989591,88758,85173.54054
376,5005,-97.76989591,30.416879,,100,100,0,,100,6/27/22 23:16,140.4 secs,,0,0,2,0,6,,0,0,1,12,79,0,0,0,,,,,,,,,,0,,,,,,,,,,,5005,-97.76989591,30.416879,,100,100,0,,100,6/27/22 23:16,140.4 secs,,0,0,2,0,6,,0,0,1,12,79,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.416879,88758,1401.485516,50,85173.54054,30.416879,-97.76989591,2023-08-20 11:19:00 UTC,,2.4400001,15,0b0000000000001111,0b11,"Pixel not produced due to missing/bad data, user should check data quality flag bits",0b11,Missing/bad L1B data,0b00,>2 K (Poor performance),50643,-97.76989591,30.416879,30.416879,-97.76989591,88758,85173.54054
377,5006,-97.76989591,30.4213756,,100,100,0,,100,6/27/22 23:20,223.8 secs,,0,0,3,0,14,,0,0,0,10,64,0,1,8,,,,,,,,,,0,,,,,,,,,,,5006,-97.76989591,30.4213756,,100,100,0,,100,6/27/22 23:20,223.8 secs,,0,0,3,0,14,,0,0,0,10,64,0,1,8,,,,,,,,,,0,,,,,,,,,,,-97.76989591,30.4213756,88758,1496.403525,50,85173.54054,30.4213756,-97.76989591,2022-06-04 17:54:34 UTC,306.7200012,2.8,2496,0b0000100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b00,>2 K (Poor performance),51608,-97.76989591,30.4213756,30.4213756,-97.76989591,88758,85173.54054
378,5007,-97.7646826,30.39889259,,100,100,0,,100,6/27/22 23:22,118.9 secs,,0,0,5,0,9,,0,0,1,13,72,0,0,0,,,,,,,,,,0,,,,,,,,,,,5007,-97.7646826,30.39889259,,100,100,0,,100,6/27/22 23:22,118.9 secs,,0,0,5,0,9,,0,0,1,13,72,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7646826,30.39889259,81445,2016.697099,50,85173.54054,30.39889259,-97.7646826,2024-07-02 13:42:57 UTC,303.3800049,2.2,18880,0b0100100111000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),46217,-97.7646826,30.39889259,30.39889259,-97.7646826,81445,85173.54054
379,5008,-97.7646826,30.40338919,,100,100,0,,100,6/27/22 23:26,184.6 secs,,0,0,58,0,13,,0,0,12,0,17,0,0,0,,,,,,,,,,0,,,,,,,,,,,5008,-97.7646826,30.40338919,,100,100,0,,100,6/27/22 23:26,184.6 secs,,0,0,58,0,13,,0,0,12,0,17,0,0,0,,,,,,,,,,0,,,,,,,,,,,-97.7646826,30.40338919,88758,1722.755361,50,85173.54054,30.40338919,-97.7646826,2023-02-07 00:35:06 UTC,289.9200134,1.52,19136,0b0100101011000000,0b00,"Pixel produced, best quality",0b00,Good quality L1B data,0b01,1.5 - 2 K (Marginal performance),47195,-97.7646826,30.40338919,30.40338919,-97.7646826,88758,85173.54054
